trans_hour,trans_day,trans_month,trans_year,trans_amount,upi_number,fraud_risk
7,4,10,2023,15378.3,7662103010,0
5,25,4,2020,93515.92,7662151312,1
8,20,10,2018,64987.13,7662349222,1
3,9,7,2021,27962.46,7662401840,1
2,9,2,2021,156373.71,7662890616,1
14,5,8,2025,29288.29,7662404462,0
9,10,3,2023,91486.31,7662271678,1
7,24,7,2021,33570.53,7662083795,0
1,26,10,2018,54060.22,7662854301,1
6,22,11,2017,78127.67,7662235362,1
7,24,11,2021,49363.57,7662273807,0
2,6,8,2022,174417.47,7662464388,1
20,16,2,2019,7083.05,7662848993,0
15,7,3,2017,6541.7,7662391082,1
18,3,10,2019,101508.51,7662146607,1
4,12,4,2018,13136.28,7662669039,0
8,24,7,2018,47667.89,7662963034,1
3,17,7,2022,76448.39,7662751509,1
14,25,10,2020,127755.8,7662642018,1
5,28,4,2019,18004.73,7662496581,0
18,12,9,2017,19390.83,7662763372,0
23,9,5,2025,16442.22,7662756632,0
10,3,1,2021,155643.32,7662095988,0
9,7,4,2023,173134.25,7662293723,0
7,16,8,2019,68027.04,7662068899,1
17,2,3,2018,176779.42,7662264794,1
20,5,11,2023,121586.63,7662453585,1
10,10,4,2021,23703.77,7662046995,0
13,18,7,2018,13458.45,7662173135,0
17,15,10,2023,7563.29,7662481382,0
17,16,1,2017,71813.14,7662443411,0
22,16,4,2019,15266.13,7662963098,0
19,14,4,2024,49465.57,7662377640,1
20,7,1,2019,57925.62,7662240963,0
23,9,11,2017,114875.82,7662652261,1
18,15,10,2025,144014.03,7662434168,1
1,18,4,2022,119267.75,7662309070,1
6,4,3,2017,22132.69,7662804904,0
3,17,3,2022,112826.39,7662077647,1
11,27,6,2021,7890.28,7662543042,0
10,22,1,2023,27103.36,7662110966,0
19,4,5,2017,63187.4,7662526286,0
20,24,2,2025,185518.47,7662974678,1
1,7,8,2022,140640.62,7662162159,1
5,17,4,2024,86307.05,7662062587,1
10,10,2,2019,101785.01,7662430952,1
2,10,5,2019,28105.53,7662250521,0
1,15,10,2021,43637.43,7662615204,1
7,20,11,2018,34327.96,7662708210,0
0,5,5,2024,64406.78,7662611421,1
12,17,3,2018,51244.28,7662814644,0
3,12,12,2017,68407.13,7662905004,1
2,5,7,2023,21062.1,7662431046,0
0,15,7,2023,23497.81,7662436590,0
10,4,4,2021,3891.38,7662292035,1
11,7,7,2022,21659.59,7662875170,0
13,24,3,2019,68448.92,7662348165,0
5,17,4,2017,50502.12,7662913223,1
10,17,10,2022,51462.6,7662804677,0
10,12,11,2024,34911.41,7662198170,1
23,14,12,2019,10491.88,7662193887,0
3,28,9,2022,82616.19,7662905092,1
3,9,2,2024,196371.08,7662960494,1
1,21,3,2018,16996.12,7662908415,0
16,18,11,2021,74668.08,7662857561,0
16,4,5,2018,22934.93,7662517341,0
17,23,3,2023,32313.89,7662631102,0
18,22,6,2024,22705.52,7662508647,0
12,24,11,2018,63613.32,7662644484,0
2,16,3,2017,9032.71,7662652803,0
2,2,4,2017,60008.95,7662538010,1
14,9,6,2023,19645.8,7662717192,0
6,10,8,2019,129641.87,7662953286,1
20,19,9,2018,37208.04,7662686181,0
13,24,12,2023,18534.59,7662272895,0
17,7,12,2025,7116.34,7662198326,0
10,24,12,2024,20993.27,7662228458,1
1,18,11,2019,1220.9,7662308728,0
0,3,7,2019,70911.51,7662588781,1
8,17,9,2020,41230.29,7662005307,0
20,16,10,2017,129883.71,7662243143,1
15,3,10,2020,47298.49,7662319166,0
1,21,2,2017,43030.45,7662558554,1
17,4,5,2020,42569.83,7662525126,0
3,23,4,2018,133678.78,7662202318,1
13,10,1,2018,19087.9,7662371211,0
5,8,6,2021,19432.95,7662427392,0
8,28,12,2021,110692.28,7662908079,1
3,5,3,2019,79699.12,7662028327,0
14,3,7,2019,128343.2,7662461530,1
18,4,7,2017,15145.62,7662689644,0
14,9,8,2023,134906.7,7662802288,0
17,20,11,2018,66897.56,7662202706,0
12,1,10,2020,33154.42,7662027149,0
21,11,6,2021,64268.18,7662504232,1
15,9,12,2019,33230.32,7662752547,0
9,1,4,2017,68640.36,7662778465,1
23,13,8,2018,190765.56,7662868652,1
21,24,10,2022,12177.1,7662951116,0
7,21,1,2018,55033.72,7662085023,0
1,3,3,2024,39576.81,7662119622,1
9,24,11,2022,30975.88,7662102456,0
5,8,6,2024,20051.39,7662806985,0
10,22,9,2017,8895.98,7662760053,0
19,9,4,2017,7110.04,7662006559,0
12,1,6,2019,78785.78,7662421024,1
21,9,10,2023,73419.5,7662830113,1
11,5,2,2018,41883.05,7662652557,0
16,25,4,2022,40251.22,7662877031,0
19,18,7,2022,2992.9,7662064023,0
13,2,10,2021,19435.02,7662390865,0
19,17,11,2024,187912.98,7662652550,1
22,16,1,2018,8763.78,7662997055,1
8,15,1,2018,63957.49,7662775042,1
14,21,9,2025,179435.08,7662114287,1
2,12,8,2024,172640.57,7662806355,1
20,14,6,2025,23696.06,7662885450,1
23,11,1,2018,39544.59,7662940038,0
23,10,12,2024,156656.24,7662723971,1
22,16,7,2018,76238.8,7662903250,0
21,22,4,2017,29233.8,7662415727,0
20,19,7,2022,37714.66,7662243810,0
16,8,3,2018,36977.17,7662465804,1
15,27,3,2020,2598.88,7662863300,0
1,25,10,2020,190302.29,7662208637,1
14,5,4,2022,109839.32,7662210577,1
8,4,9,2020,157607.86,7662850270,1
6,18,12,2017,27206.57,7662659187,0
5,8,5,2018,103209.16,7662236306,0
1,10,4,2020,25921.11,7662303515,0
13,23,3,2023,131194.27,7662009394,1
14,14,2,2019,18336.28,7662118876,0
22,27,8,2022,4224.49,7662964044,0
2,4,4,2025,153058.08,7662811390,1
13,23,3,2018,157078.93,7662537810,1
11,4,5,2025,77380.95,7662265274,1
23,7,8,2023,129606.2,7662676671,1
22,15,5,2020,63437.76,7662392684,0
8,18,4,2018,49608.7,7662662919,1
5,8,5,2022,19972.51,7662903886,0
10,7,10,2021,39007.05,7662798831,0
1,17,6,2022,45170.61,7662966229,1
12,22,2,2020,30860.54,7662082071,0
19,13,1,2021,34096.06,7662690209,0
14,18,1,2025,193343.08,7662888692,0
8,13,4,2017,22562.86,7662260615,0
6,28,12,2024,26607.18,7662210936,0
14,2,6,2025,13986.63,7662135624,0
19,20,3,2022,40718.78,7662217538,0
5,19,10,2023,50824.78,7662147508,1
13,14,7,2019,86778.03,7662380018,0
12,16,8,2020,193037.54,7662703759,1
16,7,8,2017,14419.39,7662207053,0
22,5,5,2020,89864.66,7662195948,1
19,14,5,2020,24374.44,7662944202,0
13,23,4,2021,94489.28,7662500215,1
0,17,10,2018,3028.86,7662705676,0
4,24,6,2021,92066.21,7662237039,1
20,27,10,2017,175392.7,7662211140,1
12,23,3,2025,29093.98,7662394624,0
12,20,10,2020,191251.43,7662573014,1
11,17,3,2025,72949.73,7662829819,0
20,10,6,2025,43777.95,7662820018,1
20,14,12,2018,123224.53,7662161587,1
4,2,9,2023,20896.53,7662785710,1
21,7,7,2018,35098.21,7662867466,0
3,2,10,2023,168066.87,7662251804,1
14,5,9,2019,67094.62,7662195984,0
4,4,8,2021,91009.7,7662930331,1
17,26,4,2020,41876.06,7662770695,0
17,25,5,2019,27616.43,7662099349,0
9,22,10,2018,29122.46,7662275964,0
17,20,5,2017,50165.5,7662966921,0
3,12,5,2020,97374.14,7662703568,1
8,4,2,2024,21138.85,7662393416,0
1,18,7,2023,162091.62,7662060662,1
1,14,4,2023,103549.66,7662313704,1
6,11,7,2018,48305.69,7662884712,0
18,18,2,2017,46360.87,7662893158,0
21,24,2,2025,175593.5,7662667821,1
21,4,2,2021,44144.73,7662698886,1
23,4,2,2020,18356.21,7662266637,0
6,5,6,2018,996.48,7662294498,0
4,23,1,2023,118114.14,7662436897,1
14,15,12,2019,6560.46,7662666662,0
8,2,1,2021,46914.15,7662628593,0
7,1,8,2017,76276.39,7662613244,1
9,20,6,2017,5659.0,7662253680,0
12,23,3,2024,34716.93,7662385834,0
5,23,2,2019,74697.54,7662881328,1
12,10,4,2020,54524.74,7662676654,0
21,27,10,2019,39826.81,7662105213,0
0,14,5,2018,196980.34,7662753700,1
12,4,1,2021,3254.78,7662626245,0
14,24,12,2021,87413.39,7662036174,1
7,22,1,2019,69046.61,7662906705,0
13,8,3,2022,77793.68,7662850243,1
21,10,1,2025,96434.6,7662120266,1
9,1,1,2018,196764.63,7662250052,1
0,2,4,2018,170712.16,7662329890,1
10,20,8,2024,143573.98,7662700450,1
5,14,9,2025,86488.46,7662830702,1
4,19,11,2020,26063.5,7662286472,0
0,23,6,2022,166808.16,7662622744,1
15,6,11,2017,35684.32,7662871838,0
23,19,9,2017,87941.2,7662007377,1
15,6,12,2023,170422.48,7662147232,1
12,1,4,2018,105.28,7662167482,0
13,23,1,2025,129387.67,7662742379,1
21,12,4,2017,115505.65,7662594654,1
13,28,8,2020,5455.19,7662116868,0
12,11,3,2019,23839.72,7662137137,0
11,23,2,2021,27722.52,7662674715,0
14,3,11,2020,60841.33,7662576350,0
19,5,1,2019,45330.03,7662599704,0
7,22,4,2017,190348.98,7662961163,1
7,13,6,2024,198583.91,7662780887,1
21,6,7,2021,66812.62,7662147236,0
12,16,10,2019,189847.9,7662638273,1
17,20,9,2020,181461.69,7662489982,1
9,13,2,2019,189343.32,7662197799,1
18,28,5,2024,68115.6,7662582072,1
19,21,9,2022,82053.03,7662575073,1
13,8,9,2023,5311.77,7662688866,1
1,16,6,2021,53509.58,7662768859,1
19,11,3,2023,74040.36,7662159026,0
13,18,6,2023,142027.02,7662230631,1
16,7,1,2023,69535.11,7662471677,1
23,20,2,2021,23211.87,7662324711,0
4,24,1,2022,59340.07,7662095197,1
9,12,6,2020,17001.42,7662850389,0
23,6,9,2022,28904.94,7662189771,0
7,6,3,2021,4918.28,7662726491,0
17,11,1,2023,16046.42,7662418166,0
17,23,12,2017,148618.27,7662425975,1
16,10,2,2023,29430.82,7662524374,0
0,6,2,2019,170841.3,7662218041,1
8,14,2,2021,160395.34,7662589433,1
22,28,11,2021,156098.52,7662206626,0
20,14,6,2024,144843.26,7662306338,1
11,11,3,2020,2203.56,7662794446,0
19,16,4,2021,111129.64,7662857728,1
12,13,8,2019,194116.9,7662201414,1
7,18,12,2021,54325.64,7662021933,1
5,26,2,2025,97.5,7662062836,0
15,4,11,2024,99581.89,7662092121,1
2,15,1,2022,164811.23,7662901731,1
13,27,8,2025,66180.1,7662551754,1
6,14,10,2021,24340.97,7662923205,0
7,27,3,2018,151330.63,7662236241,1
7,26,10,2022,152097.47,7662650857,1
1,22,6,2020,141654.66,7662158795,1
15,19,9,2017,93798.44,7662747891,1
10,1,6,2017,109696.61,7662054564,0
23,28,8,2025,18726.82,7662485810,0
12,16,7,2019,34196.66,7662661886,0
10,16,3,2018,97968.14,7662591745,1
4,5,6,2020,179190.49,7662291190,1
2,25,2,2025,143369.56,7662096707,1
16,22,10,2023,31924.36,7662043604,0
5,8,2,2019,94846.47,7662946143,1
21,18,7,2022,169140.73,7662623472,1
10,2,4,2019,35406.15,7662221308,0
11,28,12,2018,162127.91,7662931425,1
21,9,5,2019,50689.72,7662970423,0
9,27,6,2024,39792.71,7662684271,0
22,23,6,2024,20203.4,7662308465,0
18,21,9,2023,150999.08,7662616072,1
12,28,11,2024,165980.24,7662675263,1
16,5,2,2018,25154.46,7662676976,0
18,13,8,2018,46744.03,7662103267,0
14,13,10,2017,57520.86,7662676892,1
14,5,9,2021,107602.35,7662599028,1
16,24,4,2017,42112.51,7662735589,0
16,14,4,2021,278.05,7662494773,0
2,14,1,2018,141761.58,7662345048,1
22,4,8,2023,181979.33,7662408278,1
21,8,7,2021,72479.68,7662220649,0
23,23,12,2025,89993.86,7662994267,1
9,23,10,2022,185274.18,7662869345,1
19,26,1,2024,27583.88,7662733334,0
16,11,3,2017,17384.41,7662103112,0
2,7,4,2024,55788.43,7662605087,1
6,2,9,2022,15905.85,7662133417,1
17,24,8,2024,27884.74,7662734797,0
3,8,4,2021,12210.57,7662139071,0
23,1,6,2022,32267.35,7662416312,0
17,24,12,2019,94593.91,7662530241,1
14,16,8,2025,60558.97,7662574147,1
3,2,1,2025,16671.71,7662179605,0
11,16,5,2023,190405.5,7662341332,1
13,24,5,2021,156966.3,7662840758,1
6,11,10,2022,39486.09,7662112104,0
12,24,7,2021,105431.93,7662174429,1
17,13,5,2019,45858.37,7662751504,0
16,24,6,2017,13247.82,7662642461,0
8,7,6,2021,46830.12,7662503215,0
15,2,1,2025,8327.61,7662874822,0
2,12,2,2017,168209.28,7662721096,1
13,27,3,2018,176474.88,7662498253,1
10,17,4,2024,55669.79,7662512455,1
3,1,6,2022,28790.55,7662553703,0
7,26,6,2023,30527.92,7662307915,0
16,25,5,2023,141172.26,7662673379,1
8,21,9,2017,40692.72,7662804117,1
10,19,10,2019,88650.82,7662699508,1
1,15,8,2021,30372.61,7662644538,1
23,22,3,2019,50321.39,7662414768,0
3,2,3,2018,128307.79,7662621050,1
3,3,7,2017,29542.45,7662590602,0
14,20,2,2021,6634.92,7662325151,0
5,24,10,2021,94449.11,7662978767,1
7,8,4,2025,105683.88,7662487209,1
0,24,4,2017,113174.2,7662572113,1
20,10,5,2023,12635.87,7662698461,0
12,14,9,2022,113321.34,7662057945,1
10,7,11,2023,128256.48,7662530712,1
3,15,11,2019,134328.36,7662687916,1
5,9,3,2019,35143.76,7662306433,1
8,6,6,2022,185805.72,7662301322,1
7,10,10,2020,19434.9,7662470717,0
9,26,10,2023,106009.57,7662099104,1
16,3,3,2025,123428.56,7662424188,1
23,1,4,2019,43709.89,7662994842,0
0,19,12,2019,169861.95,7662817788,0
18,21,12,2023,171297.65,7662321721,1
6,25,6,2019,16984.93,7662276575,0
6,11,7,2025,111657.51,7662518254,1
19,11,9,2022,172174.11,7662258455,1
22,12,8,2022,21556.79,7662636673,0
21,9,11,2019,175183.96,7662441139,1
20,7,5,2025,132865.39,7662912144,1
13,9,7,2022,97557.6,7662238420,1
2,27,2,2020,50184.39,7662950729,1
19,18,4,2018,175678.27,7662746819,1
11,27,6,2024,30091.92,7662215719,0
21,1,3,2019,47836.14,7662859125,0
17,12,6,2021,94749.52,7662208621,1
21,23,9,2018,70344.97,7662911054,0
9,26,3,2018,30129.98,7662946623,0
12,17,11,2019,103012.61,7662109886,1
2,5,12,2021,198484.93,7662134678,1
19,22,7,2020,48657.37,7662323762,0
19,15,3,2025,45641.21,7662218890,1
15,27,6,2024,67908.91,7662212890,1
23,21,5,2022,8908.23,7662485068,0
17,9,5,2022,46978.33,7662130766,0
9,20,6,2023,58094.4,7662037312,1
23,25,10,2025,71245.93,7662815228,1
6,10,3,2025,101552.91,7662779621,1
0,4,1,2018,14810.76,7662382864,0
14,4,6,2018,135080.58,7662703054,1
5,11,7,2019,108742.66,7662236426,1
3,8,12,2023,5657.39,7662148646,0
14,15,4,2022,79174.84,7662423970,1
10,13,12,2018,3969.07,7662665014,0
1,28,11,2019,26506.13,7662157704,0
23,15,7,2024,8354.23,7662914722,0
0,3,3,2022,11293.83,7662464200,0
23,4,7,2024,50834.56,7662072033,1
17,17,9,2020,135619.24,7662680677,1
16,19,4,2021,59567.6,7662696488,0
1,5,7,2025,197140.88,7662519055,1
0,18,9,2018,60565.31,7662790564,1
13,25,5,2023,18045.57,7662181461,0
23,2,9,2021,28776.27,7662800005,0
13,6,4,2021,39014.37,7662260134,0
11,28,7,2024,163116.22,7662192126,1
22,24,12,2020,51169.11,7662570646,0
11,25,2,2025,179579.98,7662189651,1
19,3,5,2024,149630.9,7662033302,1
3,11,12,2020,13595.53,7662387562,1
6,21,2,2018,160933.38,7662895215,1
12,4,11,2018,60059.92,7662518806,0
21,26,10,2024,48831.37,7662354106,1
11,28,7,2025,144486.38,7662467825,1
7,1,10,2025,10988.55,7662834467,0
3,21,6,2017,74097.17,7662745383,0
11,14,10,2022,37434.03,7662145533,0
10,9,10,2021,92376.26,7662756509,1
13,2,3,2020,92190.74,7662661216,1
21,26,6,2025,147467.97,7662414493,1
8,21,2,2022,115823.74,7662748427,1
14,18,2,2025,186716.38,7662446259,1
11,17,2,2025,75059.51,7662114245,1
21,24,12,2021,31793.7,7662270291,0
12,11,8,2021,40557.34,7662395545,0
0,26,6,2020,97548.66,7662686973,1
4,1,11,2025,2550.12,7662802397,0
9,6,11,2024,1311.05,7662581852,1
7,19,9,2021,53649.87,7662113856,0
23,4,8,2019,131522.5,7662625696,1
16,12,6,2017,57646.15,7662535176,0
21,23,4,2021,120388.18,7662805258,1
1,22,5,2022,80407.43,7662834100,1
13,27,12,2022,197634.88,7662840263,1
19,27,12,2017,27588.98,7662986003,0
16,23,1,2020,67448.55,7662644707,0
6,5,2,2019,180993.32,7662241898,1
11,7,3,2020,26018.51,7662622614,0
18,18,1,2025,161860.96,7662231445,0
19,28,5,2024,95030.74,7662124195,1
23,16,1,2022,146675.79,7662890266,1
14,8,6,2021,125717.55,7662497093,1
12,11,9,2019,15618.65,7662866183,0
1,23,10,2025,177390.79,7662589514,1
8,13,7,2017,48995.58,7662501299,0
14,17,2,2019,2136.67,7662901961,0
17,1,2,2018,47779.27,7662964692,0
1,19,7,2024,84768.56,7662244059,1
8,13,5,2019,52250.74,7662659226,0
20,20,4,2023,135132.9,7662377606,1
8,27,3,2024,32543.24,7662364905,0
5,14,3,2019,84261.8,7662194574,1
15,28,10,2020,1955.77,7662678745,0
17,16,5,2017,134543.81,7662638864,0
13,2,2,2020,55877.57,7662124014,0
7,24,8,2023,52215.17,7662167301,1
19,15,11,2019,118106.63,7662658937,0
20,19,11,2021,135457.59,7662164359,1
12,15,1,2017,32253.05,7662789508,0
17,21,11,2018,23623.55,7662358182,0
7,21,9,2019,33052.31,7662041342,0
19,1,5,2023,108300.23,7662292775,1
7,2,2,2022,3818.7,7662130088,0
15,7,9,2018,134962.34,7662834161,1
3,23,2,2025,28644.58,7662154351,0
18,9,7,2023,23572.29,7662269295,0
3,1,10,2025,136274.28,7662769020,0
8,10,11,2022,143800.98,7662768345,1
4,16,5,2025,100194.1,7662090065,1
19,4,5,2020,30711.93,7662226851,0
8,9,5,2017,158965.82,7662473834,1
21,21,5,2019,197924.89,7662194617,1
15,23,10,2017,25000.06,7662400456,0
19,1,1,2019,130652.02,7662969712,1
18,7,5,2021,163889.4,7662044514,1
8,5,8,2025,110838.67,7662854456,1
5,26,10,2025,112036.58,7662629128,1
17,4,4,2017,35914.29,7662287841,0
19,11,1,2020,102398.2,7662029890,1
0,28,8,2024,9073.41,7662378106,0
2,16,11,2020,97630.14,7662927298,1
9,10,9,2020,60917.95,7662326135,0
18,17,2,2023,54245.64,7662112069,1
11,23,3,2021,54202.04,7662847940,0
15,24,9,2022,14679.28,7662313335,0
2,22,3,2025,135948.88,7662256998,0
3,3,5,2018,23383.88,7662133823,0
11,24,11,2023,168623.48,7662383433,1
16,7,11,2017,168545.17,7662984678,1
20,17,2,2019,34852.43,7662492239,0
10,25,4,2019,158216.85,7662646454,1
23,20,11,2019,114289.25,7662683748,0
14,26,6,2025,123567.82,7662628553,1
12,20,3,2023,79176.76,7662310859,1
14,16,10,2019,14106.61,7662761851,0
0,1,8,2020,49912.11,7662122862,1
15,13,5,2022,7727.59,7662082736,0
14,3,4,2019,111161.82,7662517415,1
9,24,7,2018,148311.53,7662113948,1
4,4,6,2024,99044.95,7662521174,1
15,23,1,2018,74515.95,7662329092,0
10,19,7,2018,136530.4,7662104659,0
19,25,1,2021,74066.48,7662908853,0
18,17,2,2019,351.45,7662443258,0
2,18,5,2022,113191.66,7662842036,1
12,20,7,2025,63873.46,7662028355,1
20,8,3,2017,170506.61,7662112618,1
5,17,10,2024,141372.96,7662302611,1
20,7,1,2023,51318.32,7662701115,1
13,27,10,2025,75330.8,7662503506,0
21,21,1,2025,36012.8,7662473404,0
7,12,1,2020,167375.69,7662360105,1
17,24,2,2021,174240.8,7662329094,1
3,19,5,2019,139399.53,7662783863,1
5,6,7,2017,1244.46,7662329188,0
7,14,1,2018,100849.78,7662991034,1
0,13,6,2018,36369.68,7662418814,1
3,17,6,2020,167931.71,7662991092,1
22,28,2,2025,113643.64,7662752234,1
0,12,12,2021,8822.44,7662904816,0
20,2,9,2020,3662.32,7662480762,0
16,3,4,2020,12822.59,7662124717,0
20,9,11,2024,18608.78,7662159239,1
4,13,6,2020,17139.97,7662794565,0
19,6,1,2022,11518.89,7662259634,0
13,17,3,2020,97796.33,7662028565,1
20,14,4,2021,141998.69,7662631883,1
23,18,3,2022,30301.28,7662893772,0
11,20,3,2018,11750.44,7662454993,0
21,17,9,2023,23663.96,7662740237,0
12,4,2,2018,75041.87,7662910918,1
9,27,2,2024,22540.77,7662126835,0
16,6,3,2022,60895.66,7662740641,0
6,3,1,2023,84086.33,7662989912,1
16,18,9,2019,182252.19,7662693381,1
7,7,3,2018,119363.56,7662994867,1
19,13,7,2017,127350.42,7662082930,1
15,18,12,2022,41260.92,7662581999,0
5,10,1,2017,28300.73,7662470596,0
10,2,2,2020,23844.68,7662812566,0
14,15,2,2021,79563.51,7662911373,1
4,8,4,2023,50789.45,7662549923,0
12,23,8,2019,5881.46,7662991748,0
7,22,2,2025,26795.79,7662916605,0
12,25,6,2024,161358.99,7662006773,1
3,26,9,2025,650.67,7662916556,0
22,27,5,2018,9068.03,7662570065,0
10,4,1,2022,28234.76,7662446285,0
15,20,3,2025,18198.14,7662226216,0
12,6,7,2020,104009.98,7662457037,1
4,9,3,2021,6167.26,7662588927,0
14,2,5,2021,46922.43,7662957581,0
12,15,8,2023,17085.95,7662761461,0
21,11,2,2025,37718.51,7662294753,0
0,5,3,2024,11703.17,7662049777,0
18,12,12,2022,4335.47,7662414773,0
4,8,6,2022,199473.04,7662266266,1
22,4,8,2020,46718.69,7662529516,0
9,4,4,2024,32599.21,7662987769,0
15,13,3,2021,29188.92,7662956984,0
17,12,4,2021,124753.24,7662672720,1
10,1,9,2023,191818.21,7662719764,1
21,24,2,2024,20085.72,7662736446,0
19,21,12,2023,15367.38,7662768766,1
2,22,1,2021,11722.02,7662126637,0
23,26,4,2022,43679.47,7662572271,0
16,2,2,2017,48201.24,7662132095,0
15,13,12,2022,31513.63,7662336763,0
10,4,3,2023,75393.62,7662539938,1
2,25,9,2021,18022.16,7662735727,0
5,20,2,2025,78382.9,7662094654,1
4,7,4,2024,82781.97,7662883959,0
3,25,9,2021,25254.11,7662229832,1
20,6,2,2019,98432.84,7662827907,1
6,24,4,2025,35981.69,7662870238,0
18,3,1,2022,2950.91,7662472422,0
8,25,7,2017,67507.87,7662374127,0
22,25,8,2023,48583.13,7662016915,0
20,21,12,2021,52183.71,7662120444,0
18,5,11,2021,52357.4,7662457004,1
14,16,5,2025,18921.87,7662253079,0
5,14,3,2020,155284.07,7662012841,1
14,12,8,2024,9322.99,7662714779,0
10,6,12,2017,60881.36,7662742709,1
1,11,3,2022,145210.76,7662168752,1
19,4,12,2025,101474.46,7662373689,1
11,22,11,2025,35620.78,7662806616,0
8,14,9,2024,33304.38,7662460599,0
17,3,9,2018,47647.03,7662078315,0
2,28,12,2022,114896.68,7662494349,1
2,27,9,2017,28910.94,7662607137,0
16,26,9,2019,39707.51,7662575403,0
17,15,7,2020,46488.95,7662357040,0
15,25,9,2020,97909.75,7662810331,1
21,21,8,2017,124477.01,7662157031,1
7,20,3,2018,172300.21,7662532811,1
21,10,1,2017,101817.59,7662312501,1
22,11,5,2023,75201.11,7662587815,1
11,23,6,2018,126434.16,7662722389,1
22,21,5,2023,124213.54,7662851235,1
0,3,8,2017,171138.56,7662935970,1
16,17,3,2021,111192.34,7662889022,1
4,17,6,2022,132028.71,7662170650,1
12,8,11,2019,21374.99,7662270438,0
20,6,2,2023,52410.9,7662897844,1
22,11,5,2024,36089.95,7662559844,0
15,18,11,2024,51237.25,7662693205,1
9,26,1,2021,128436.17,7662617262,1
15,8,3,2023,29110.23,7662594962,0
13,19,10,2023,62257.44,7662490800,1
12,13,11,2022,49876.08,7662853384,0
16,3,8,2025,130043.88,7662800880,1
5,28,6,2023,196324.21,7662957771,1
13,16,11,2019,146931.47,7662606813,1
3,23,4,2020,156292.39,7662464075,1
1,3,3,2019,1302.56,7662757555,0
21,1,1,2018,49687.13,7662760085,0
15,26,8,2022,166882.52,7662566189,1
6,7,6,2024,37186.8,7662732668,0
3,17,12,2023,101509.1,7662935324,1
6,12,12,2024,75066.67,7662727859,1
15,28,4,2018,140434.09,7662690461,1
20,20,11,2022,51448.85,7662243443,0
17,11,8,2019,58224.64,7662171404,0
11,11,1,2018,170275.37,7662162522,1
16,1,3,2023,145522.38,7662000494,1
4,22,9,2024,4512.22,7662420832,0
6,28,9,2024,19073.34,7662505434,0
7,21,1,2019,166372.89,7662037951,0
9,15,6,2022,14678.34,7662859608,0
14,4,1,2023,181244.45,7662840163,1
1,25,2,2022,22768.36,7662320500,0
0,1,4,2018,100978.92,7662974299,1
18,13,7,2022,176010.43,7662043109,1
3,18,4,2025,197320.1,7662313368,1
6,7,2,2018,28985.18,7662145067,0
23,10,1,2021,17505.45,7662930451,0
9,15,11,2019,12542.19,7662860154,0
15,16,10,2022,173549.76,7662940113,1
19,16,5,2020,183006.72,7662001569,1
8,19,11,2024,135091.55,7662405189,1
21,20,1,2020,47484.48,7662104789,0
20,25,6,2017,91779.23,7662934946,1
23,23,1,2024,34608.59,7662656919,0
22,15,12,2018,71531.62,7662242391,0
18,24,9,2017,59753.92,7662798729,0
10,26,8,2018,118585.0,7662670832,1
9,19,1,2025,34901.79,7662688089,0
0,13,1,2017,2946.84,7662948102,0
12,8,11,2023,174177.43,7662162244,0
17,14,8,2019,188898.59,7662330551,1
6,24,7,2025,103995.34,7662959702,1
0,10,2,2017,121760.69,7662359178,1
21,21,6,2017,66304.19,7662115828,1
0,27,5,2025,187351.13,7662639486,1
21,15,2,2018,97656.17,7662302561,1
4,8,8,2023,75347.81,7662180538,1
12,27,10,2021,52022.71,7662429241,1
5,16,1,2019,8675.46,7662504480,0
14,1,5,2023,152811.75,7662061594,1
5,11,10,2023,62273.96,7662694552,1
0,16,10,2019,105911.29,7662671895,1
5,9,11,2018,175549.47,7662126074,0
12,22,1,2021,65532.39,7662832370,0
3,24,12,2022,184270.24,7662148676,1
19,3,6,2021,21616.69,7662341667,0
19,16,8,2023,124240.91,7662546452,0
17,26,8,2017,32158.14,7662521796,0
9,9,7,2017,21476.27,7662891239,0
0,4,3,2024,56183.27,7662025523,1
2,21,12,2020,199908.2,7662712689,1
15,26,4,2021,16228.93,7662336860,0
